MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,Run_time
16,128,16,8,16,16,8,2,1,1,0,0,0,0,73.9625
16,128,16,8,16,16,8,2,1,1,0,0,0,1,107.165
16,128,16,8,16,16,8,2,1,1,0,0,1,0,66.3475
16,128,16,8,16,16,8,2,1,1,0,0,1,1,96.76
16,128,16,8,16,16,8,2,1,1,0,1,0,0,53.11
16,128,16,8,16,16,8,2,1,1,0,1,0,1,69.165
16,128,16,8,16,16,8,2,1,1,0,1,1,0,47.760000000000005
16,128,16,8,16,16,8,2,1,1,0,1,1,1,53.335
16,128,16,8,16,16,8,2,1,1,1,0,0,0,68.8725
16,128,16,8,16,16,8,2,1,1,1,0,0,1,104.2
16,128,16,8,16,16,8,2,1,1,1,0,1,0,65.355
16,128,16,8,16,16,8,2,1,1,1,0,1,1,94.33
16,128,16,8,16,16,8,2,1,1,1,1,0,0,52.925000000000004
16,128,16,8,16,16,8,2,1,1,1,1,0,1,69.9225
16,128,16,8,16,16,8,2,1,1,1,1,1,0,46.6025
16,128,16,8,16,16,8,2,1,1,1,1,1,1,52.5375
16,128,16,8,16,16,8,2,1,2,0,0,0,0,41.7275
16,128,16,8,16,16,8,2,1,2,0,0,0,1,69.0075
16,128,16,8,16,16,8,2,1,2,0,0,1,0,37.35
16,128,16,8,16,16,8,2,1,2,0,0,1,1,57.9525
16,128,16,8,16,16,8,2,1,2,0,1,0,0,43.34
16,128,16,8,16,16,8,2,1,2,0,1,0,1,56.6025
16,128,16,8,16,16,8,2,1,2,0,1,1,0,38.025
16,128,16,8,16,16,8,2,1,2,0,1,1,1,32.7025
16,128,16,8,16,16,8,2,1,2,1,0,0,0,42.5875
16,128,16,8,16,16,8,2,1,2,1,0,0,1,72.495
16,128,16,8,16,16,8,2,1,2,1,0,1,0,37.2875
16,128,16,8,16,16,8,2,1,2,1,0,1,1,58.019999999999996
16,128,16,8,16,16,8,2,1,2,1,1,0,0,43.0825
16,128,16,8,16,16,8,2,1,2,1,1,0,1,57.394999999999996
16,128,16,8,16,16,8,2,1,2,1,1,1,0,37.8775
16,128,16,8,16,16,8,2,1,2,1,1,1,1,32.1375
16,128,16,8,16,16,8,2,1,4,0,0,0,0,38.4775
16,128,16,8,16,16,8,2,1,4,0,0,0,1,59.675
16,128,16,8,16,16,8,2,1,4,0,0,1,0,35.75
16,128,16,8,16,16,8,2,1,4,0,0,1,1,41.205
16,128,16,8,16,16,8,2,1,4,0,1,0,0,40.9425
16,128,16,8,16,16,8,2,1,4,0,1,0,1,49.5625
16,128,16,8,16,16,8,2,1,4,0,1,1,0,36.665
16,128,16,8,16,16,8,2,1,4,0,1,1,1,28.237499999999997
16,128,16,8,16,16,8,2,1,4,1,0,0,0,40.275
16,128,16,8,16,16,8,2,1,4,1,0,0,1,62.1325
16,128,16,8,16,16,8,2,1,4,1,0,1,0,35.5925
16,128,16,8,16,16,8,2,1,4,1,0,1,1,41.199999999999996
16,128,16,8,16,16,8,2,1,4,1,1,0,0,41.125
16,128,16,8,16,16,8,2,1,4,1,1,0,1,52.997499999999995
16,128,16,8,16,16,8,2,1,4,1,1,1,0,36.75000000000001
16,128,16,8,16,16,8,2,1,4,1,1,1,1,28.419999999999998
16,128,16,8,16,16,8,2,1,8,0,0,0,0,39.085
16,128,16,8,16,16,8,2,1,8,0,0,0,1,57.167500000000004
16,128,16,8,16,16,8,2,1,8,0,0,1,0,36.959999999999994
16,128,16,8,16,16,8,2,1,8,0,0,1,1,41.33
16,128,16,8,16,16,8,2,1,8,0,1,0,0,38.9925
16,128,16,8,16,16,8,2,1,8,0,1,0,1,64.44749999999999
16,128,16,8,16,16,8,2,1,8,0,1,1,0,37.41499999999999
16,128,16,8,16,16,8,2,1,8,0,1,1,1,39.4925
16,128,16,8,16,16,8,2,1,8,1,0,0,0,39.4475
16,128,16,8,16,16,8,2,1,8,1,0,0,1,61.190000000000005
16,128,16,8,16,16,8,2,1,8,1,0,1,0,37.002500000000005
16,128,16,8,16,16,8,2,1,8,1,0,1,1,41.875
16,128,16,8,16,16,8,2,1,8,1,1,0,0,39.32000000000001
16,128,16,8,16,16,8,2,1,8,1,1,0,1,67.39
16,128,16,8,16,16,8,2,1,8,1,1,1,0,37.7725
16,128,16,8,16,16,8,2,1,8,1,1,1,1,40.519999999999996
16,128,16,8,16,16,8,8,1,1,0,0,0,0,74.0775
16,128,16,8,16,16,8,8,1,1,0,0,0,1,103.3125
16,128,16,8,16,16,8,8,1,1,0,0,1,0,66.5825
16,128,16,8,16,16,8,8,1,1,0,0,1,1,96.5175
16,128,16,8,16,16,8,8,1,1,0,1,0,0,52.0375
16,128,16,8,16,16,8,8,1,1,0,1,0,1,66.17999999999999
16,128,16,8,16,16,8,8,1,1,0,1,1,0,47.254999999999995
16,128,16,8,16,16,8,8,1,1,0,1,1,1,52.6025
16,128,16,8,16,16,8,8,1,1,1,0,0,0,67.78
16,128,16,8,16,16,8,8,1,1,1,0,0,1,103.08250000000001
16,128,16,8,16,16,8,8,1,1,1,0,1,0,65.4075
16,128,16,8,16,16,8,8,1,1,1,0,1,1,94.3325
16,128,16,8,16,16,8,8,1,1,1,1,0,0,52.0325
16,128,16,8,16,16,8,8,1,1,1,1,0,1,66.455
16,128,16,8,16,16,8,8,1,1,1,1,1,0,47.61
16,128,16,8,16,16,8,8,1,1,1,1,1,1,52.4075
16,128,16,8,16,16,8,8,1,2,0,0,0,0,40.3525
16,128,16,8,16,16,8,8,1,2,0,0,0,1,64.52250000000001
16,128,16,8,16,16,8,8,1,2,0,0,1,0,38.6275
16,128,16,8,16,16,8,8,1,2,0,0,1,1,57.7375
16,128,16,8,16,16,8,8,1,2,0,1,0,0,40.3475
16,128,16,8,16,16,8,8,1,2,0,1,0,1,51.489999999999995
16,128,16,8,16,16,8,8,1,2,0,1,1,0,40.8775
16,128,16,8,16,16,8,8,1,2,0,1,1,1,32.772499999999994
16,128,16,8,16,16,8,8,1,2,1,0,0,0,39.745000000000005
16,128,16,8,16,16,8,8,1,2,1,0,0,1,67.0975
16,128,16,8,16,16,8,8,1,2,1,0,1,0,38.5525
16,128,16,8,16,16,8,8,1,2,1,0,1,1,57.6875
16,128,16,8,16,16,8,8,1,2,1,1,0,0,39.73
16,128,16,8,16,16,8,8,1,2,1,1,0,1,53.2925
16,128,16,8,16,16,8,8,1,2,1,1,1,0,40.36
16,128,16,8,16,16,8,8,1,2,1,1,1,1,32.2675
16,128,16,8,16,16,8,8,1,4,0,0,0,0,38.144999999999996
16,128,16,8,16,16,8,8,1,4,0,0,0,1,51.89
16,128,16,8,16,16,8,8,1,4,0,0,1,0,35.714999999999996
16,128,16,8,16,16,8,8,1,4,0,0,1,1,40.945
16,128,16,8,16,16,8,8,1,4,0,1,0,0,39.1325
16,128,16,8,16,16,8,8,1,4,0,1,0,1,42.15
16,128,16,8,16,16,8,8,1,4,0,1,1,0,35.21
16,128,16,8,16,16,8,8,1,4,0,1,1,1,27.985
16,128,16,8,16,16,8,8,1,4,1,0,0,0,38.65
16,128,16,8,16,16,8,8,1,4,1,0,0,1,53.057500000000005
16,128,16,8,16,16,8,8,1,4,1,0,1,0,35.0675
16,128,16,8,16,16,8,8,1,4,1,0,1,1,41.162499999999994
16,128,16,8,16,16,8,8,1,4,1,1,0,0,38.4275
16,128,16,8,16,16,8,8,1,4,1,1,0,1,47.2825
16,128,16,8,16,16,8,8,1,4,1,1,1,0,35.4475
16,128,16,8,16,16,8,8,1,4,1,1,1,1,28.054999999999996
16,128,16,8,16,16,8,8,1,8,0,0,0,0,37.4325
16,128,16,8,16,16,8,8,1,8,0,0,0,1,50.732499999999995
16,128,16,8,16,16,8,8,1,8,0,0,1,0,35.4325
16,128,16,8,16,16,8,8,1,8,0,0,1,1,41.497499999999995
16,128,16,8,16,16,8,8,1,8,0,1,0,0,37.435
16,128,16,8,16,16,8,8,1,8,0,1,0,1,59.485
16,128,16,8,16,16,8,8,1,8,0,1,1,0,35.32
16,128,16,8,16,16,8,8,1,8,0,1,1,1,39.8875
16,128,16,8,16,16,8,8,1,8,1,0,0,0,37.5475
16,128,16,8,16,16,8,8,1,8,1,0,0,1,54.754999999999995
16,128,16,8,16,16,8,8,1,8,1,0,1,0,34.754999999999995
16,128,16,8,16,16,8,8,1,8,1,0,1,1,41.7725
16,128,16,8,16,16,8,8,1,8,1,1,0,0,37.537499999999994
16,128,16,8,16,16,8,8,1,8,1,1,0,1,60.0275
16,128,16,8,16,16,8,8,1,8,1,1,1,0,36.012499999999996
16,128,16,8,16,16,8,8,1,8,1,1,1,1,39.2925
16,128,16,8,16,16,16,2,1,1,0,0,0,0,71.28750000000001
16,128,16,8,16,16,16,2,1,1,0,0,0,1,117.15
16,128,16,8,16,16,16,2,1,1,0,0,1,0,65.1725
16,128,16,8,16,16,16,2,1,1,0,0,1,1,85.67249999999999
16,128,16,8,16,16,16,2,1,1,0,1,0,0,52.285
16,128,16,8,16,16,16,2,1,1,0,1,0,1,60.1825
16,128,16,8,16,16,16,2,1,1,0,1,1,0,47.222500000000004
16,128,16,8,16,16,16,2,1,1,0,1,1,1,40.980000000000004
16,128,16,8,16,16,16,2,1,1,1,0,0,0,67.48
16,128,16,8,16,16,16,2,1,1,1,0,0,1,117.4675
16,128,16,8,16,16,16,2,1,1,1,0,1,0,65.295
16,128,16,8,16,16,16,2,1,1,1,0,1,1,87.6025
16,128,16,8,16,16,16,2,1,1,1,1,0,0,52.9125
16,128,16,8,16,16,16,2,1,1,1,1,0,1,67.5275
16,128,16,8,16,16,16,2,1,1,1,1,1,0,46.555
16,128,16,8,16,16,16,2,1,1,1,1,1,1,41.1325
16,128,16,8,16,16,16,2,1,2,0,0,0,0,41.817499999999995
16,128,16,8,16,16,16,2,1,2,0,0,0,1,85.5275
16,128,16,8,16,16,16,2,1,2,0,0,1,0,37.2675
16,128,16,8,16,16,16,2,1,2,0,0,1,1,53.985
16,128,16,8,16,16,16,2,1,2,0,1,0,0,43.2525
16,128,16,8,16,16,16,2,1,2,0,1,0,1,50.625
16,128,16,8,16,16,16,2,1,2,0,1,1,0,38.03
16,128,16,8,16,16,16,2,1,2,0,1,1,1,28.5725
16,128,16,8,16,16,16,2,1,2,1,0,0,0,42.6425
16,128,16,8,16,16,16,2,1,2,1,0,0,1,71.2
16,128,16,8,16,16,16,2,1,2,1,0,1,0,37.2675
16,128,16,8,16,16,16,2,1,2,1,0,1,1,53.5675
16,128,16,8,16,16,16,2,1,2,1,1,0,0,42.9925
16,128,16,8,16,16,16,2,1,2,1,1,0,1,55.54
16,128,16,8,16,16,16,2,1,2,1,1,1,0,37.8925
16,128,16,8,16,16,16,2,1,2,1,1,1,1,28.51
16,128,16,8,16,16,16,2,1,4,0,0,0,0,38.5475
16,128,16,8,16,16,16,2,1,4,0,0,0,1,55.015
16,128,16,8,16,16,16,2,1,4,0,0,1,0,35.74250000000001
16,128,16,8,16,16,16,2,1,4,0,0,1,1,34.925
16,128,16,8,16,16,16,2,1,4,0,1,0,0,40.985
16,128,16,8,16,16,16,2,1,4,0,1,0,1,51.4375
16,128,16,8,16,16,16,2,1,4,0,1,1,0,36.6425
16,128,16,8,16,16,16,2,1,4,0,1,1,1,27.322499999999998
16,128,16,8,16,16,16,2,1,4,1,0,0,0,40.235
16,128,16,8,16,16,16,2,1,4,1,0,0,1,57.06
16,128,16,8,16,16,16,2,1,4,1,0,1,0,35.6575
16,128,16,8,16,16,16,2,1,4,1,0,1,1,36.3
16,128,16,8,16,16,16,2,1,4,1,1,0,0,41.185
16,128,16,8,16,16,16,2,1,4,1,1,0,1,53.21000000000001
16,128,16,8,16,16,16,2,1,4,1,1,1,0,36.779999999999994
16,128,16,8,16,16,16,2,1,4,1,1,1,1,27.752499999999998
16,128,16,8,16,16,16,2,1,8,0,0,0,0,39.0875
16,128,16,8,16,16,16,2,1,8,0,0,0,1,63.370000000000005
16,128,16,8,16,16,16,2,1,8,0,0,1,0,36.9225
16,128,16,8,16,16,16,2,1,8,0,0,1,1,38.7
16,128,16,8,16,16,16,2,1,8,0,1,0,0,38.9625
16,128,16,8,16,16,16,2,1,8,0,1,0,1,63.425
16,128,16,8,16,16,16,2,1,8,0,1,1,0,36.692499999999995
16,128,16,8,16,16,16,2,1,8,0,1,1,1,38.339999999999996
16,128,16,8,16,16,16,2,1,8,1,0,0,0,38.7825
16,128,16,8,16,16,16,2,1,8,1,0,0,1,64.095
16,128,16,8,16,16,16,2,1,8,1,0,1,0,36.29
16,128,16,8,16,16,16,2,1,8,1,0,1,1,38.772499999999994
16,128,16,8,16,16,16,2,1,8,1,1,0,0,38.8625
16,128,16,8,16,16,16,2,1,8,1,1,0,1,63.9975
16,128,16,8,16,16,16,2,1,8,1,1,1,0,36.4075
16,128,16,8,16,16,16,2,1,8,1,1,1,1,38.75
16,128,16,8,16,16,16,8,1,1,0,0,0,0,71.2025
16,128,16,8,16,16,16,8,1,1,0,0,0,1,113.78
16,128,16,8,16,16,16,8,1,1,0,0,1,0,65.38499999999999
16,128,16,8,16,16,16,8,1,1,0,0,1,1,85.81
16,128,16,8,16,16,16,8,1,1,0,1,0,0,51.8325
16,128,16,8,16,16,16,8,1,1,0,1,0,1,53.415000000000006
16,128,16,8,16,16,16,8,1,1,0,1,1,0,47.3275
16,128,16,8,16,16,16,8,1,1,0,1,1,1,41.15
16,128,16,8,16,16,16,8,1,1,1,0,0,0,67.49249999999999
16,128,16,8,16,16,16,8,1,1,1,0,0,1,112.1375
16,128,16,8,16,16,16,8,1,1,1,0,1,0,65.3275
16,128,16,8,16,16,16,8,1,1,1,0,1,1,86.74
16,128,16,8,16,16,16,8,1,1,1,1,0,0,52.035
16,128,16,8,16,16,16,8,1,1,1,1,0,1,58.042500000000004
16,128,16,8,16,16,16,8,1,1,1,1,1,0,47.5925
16,128,16,8,16,16,16,8,1,1,1,1,1,1,41.2
16,128,16,8,16,16,16,8,1,2,0,0,0,0,40.3425
16,128,16,8,16,16,16,8,1,2,0,0,0,1,74.41
16,128,16,8,16,16,16,8,1,2,0,0,1,0,38.587500000000006
16,128,16,8,16,16,16,8,1,2,0,0,1,1,54.0025
16,128,16,8,16,16,16,8,1,2,0,1,0,0,40.33
16,128,16,8,16,16,16,8,1,2,0,1,0,1,49.5
16,128,16,8,16,16,16,8,1,2,0,1,1,0,40.865
16,128,16,8,16,16,16,8,1,2,0,1,1,1,28.482499999999998
16,128,16,8,16,16,16,8,1,2,1,0,0,0,39.7425
16,128,16,8,16,16,16,8,1,2,1,0,0,1,71.67
16,128,16,8,16,16,16,8,1,2,1,0,1,0,38.58
16,128,16,8,16,16,16,8,1,2,1,0,1,1,53.705
16,128,16,8,16,16,16,8,1,2,1,1,0,0,40.535000000000004
16,128,16,8,16,16,16,8,1,2,1,1,0,1,51.315
16,128,16,8,16,16,16,8,1,2,1,1,1,0,40.7825
16,128,16,8,16,16,16,8,1,2,1,1,1,1,29.0625
16,128,16,8,16,16,16,8,1,4,0,0,0,0,38.79
16,128,16,8,16,16,16,8,1,4,0,0,0,1,57.7125
16,128,16,8,16,16,16,8,1,4,0,0,1,0,36.364999999999995
16,128,16,8,16,16,16,8,1,4,0,0,1,1,35.754999999999995
16,128,16,8,16,16,16,8,1,4,0,1,0,0,39.92
16,128,16,8,16,16,16,8,1,4,0,1,0,1,42.8425
16,128,16,8,16,16,16,8,1,4,0,1,1,0,35.72
16,128,16,8,16,16,16,8,1,4,0,1,1,1,27.905
16,128,16,8,16,16,16,8,1,4,1,0,0,0,39.29
16,128,16,8,16,16,16,8,1,4,1,0,0,1,57.855000000000004
16,128,16,8,16,16,16,8,1,4,1,0,1,0,35.815
16,128,16,8,16,16,16,8,1,4,1,0,1,1,37.415000000000006
16,128,16,8,16,16,16,8,1,4,1,1,0,0,39.114999999999995
16,128,16,8,16,16,16,8,1,4,1,1,0,1,47.0825
16,128,16,8,16,16,16,8,1,4,1,1,1,0,36.05
16,128,16,8,16,16,16,8,1,4,1,1,1,1,28.2725
16,128,16,8,16,16,16,8,1,8,0,0,0,0,37.835
16,128,16,8,16,16,16,8,1,8,0,0,0,1,55.6275
16,128,16,8,16,16,16,8,1,8,0,0,1,0,36.040000000000006
16,128,16,8,16,16,16,8,1,8,0,0,1,1,38.9975
16,128,16,8,16,16,16,8,1,8,0,1,0,0,38.045
16,128,16,8,16,16,16,8,1,8,0,1,0,1,55.5125
16,128,16,8,16,16,16,8,1,8,0,1,1,0,35.9575
16,128,16,8,16,16,16,8,1,8,0,1,1,1,39.1075
16,128,16,8,16,16,16,8,1,8,1,0,0,0,38.17
16,128,16,8,16,16,16,8,1,8,1,0,0,1,60.4975
16,128,16,8,16,16,16,8,1,8,1,0,1,0,35.42
16,128,16,8,16,16,16,8,1,8,1,0,1,1,38.99250000000001
16,128,16,8,16,16,16,8,1,8,1,1,0,0,38.212500000000006
16,128,16,8,16,16,16,8,1,8,1,1,0,1,60.4725
16,128,16,8,16,16,16,8,1,8,1,1,1,0,36.625
16,128,16,8,16,16,16,8,1,8,1,1,1,1,39.0475
16,128,16,8,16,16,32,2,1,1,0,0,0,0,72.5875
16,128,16,8,16,16,32,2,1,1,0,0,0,1,77.855
16,128,16,8,16,16,32,2,1,1,0,0,1,0,66.28750000000001
16,128,16,8,16,16,32,2,1,1,0,0,1,1,55.167500000000004
16,128,16,8,16,16,32,2,1,1,0,1,0,0,53.02
16,128,16,8,16,16,32,2,1,1,0,1,0,1,59.13
16,128,16,8,16,16,32,2,1,1,0,1,1,0,47.7725
16,128,16,8,16,16,32,2,1,1,0,1,1,1,35.2725
16,128,16,8,16,16,32,2,1,1,1,0,0,0,68.79499999999999
16,128,16,8,16,16,32,2,1,1,1,0,0,1,76.54249999999999
16,128,16,8,16,16,32,2,1,1,1,0,1,0,66.5975
16,128,16,8,16,16,32,2,1,1,1,0,1,1,54.707499999999996
16,128,16,8,16,16,32,2,1,1,1,1,0,0,53.7075
16,128,16,8,16,16,32,2,1,1,1,1,0,1,63.824999999999996
16,128,16,8,16,16,32,2,1,1,1,1,1,0,47.165
16,128,16,8,16,16,32,2,1,1,1,1,1,1,35.19
16,128,16,8,16,16,32,2,1,2,0,0,0,0,42.56
16,128,16,8,16,16,32,2,1,2,0,0,0,1,56.370000000000005
16,128,16,8,16,16,32,2,1,2,0,0,1,0,37.92
16,128,16,8,16,16,32,2,1,2,0,0,1,1,37.835
16,128,16,8,16,16,32,2,1,2,0,1,0,0,44.25
16,128,16,8,16,16,32,2,1,2,0,1,0,1,53.365
16,128,16,8,16,16,32,2,1,2,0,1,1,0,38.5075
16,128,16,8,16,16,32,2,1,2,0,1,1,1,27.902499999999996
16,128,16,8,16,16,32,2,1,2,1,0,0,0,43.3725
16,128,16,8,16,16,32,2,1,2,1,0,0,1,59.0475
16,128,16,8,16,16,32,2,1,2,1,0,1,0,38.045
16,128,16,8,16,16,32,2,1,2,1,0,1,1,36.802499999999995
16,128,16,8,16,16,32,2,1,2,1,1,0,0,43.8525
16,128,16,8,16,16,32,2,1,2,1,1,0,1,54.089999999999996
16,128,16,8,16,16,32,2,1,2,1,1,1,0,38.345
16,128,16,8,16,16,32,2,1,2,1,1,1,1,28.45
16,128,16,8,16,16,32,2,1,4,0,0,0,0,39.155
16,128,16,8,16,16,32,2,1,4,0,0,0,1,49.13250000000001
16,128,16,8,16,16,32,2,1,4,0,0,1,0,36.4
16,128,16,8,16,16,32,2,1,4,0,0,1,1,28.0
16,128,16,8,16,16,32,2,1,4,0,1,0,0,41.592499999999994
16,128,16,8,16,16,32,2,1,4,0,1,0,1,49.167500000000004
16,128,16,8,16,16,32,2,1,4,0,1,1,0,37.1425
16,128,16,8,16,16,32,2,1,4,0,1,1,1,29.732499999999998
16,128,16,8,16,16,32,2,1,4,1,0,0,0,40.885
16,128,16,8,16,16,32,2,1,4,1,0,0,1,53.8125
16,128,16,8,16,16,32,2,1,4,1,0,1,0,36.375
16,128,16,8,16,16,32,2,1,4,1,0,1,1,28.4975
16,128,16,8,16,16,32,2,1,4,1,1,0,0,41.932500000000005
16,128,16,8,16,16,32,2,1,4,1,1,0,1,53.707499999999996
16,128,16,8,16,16,32,2,1,4,1,1,1,0,37.2575
16,128,16,8,16,16,32,2,1,4,1,1,1,1,29.2775
16,128,16,8,16,16,32,8,1,1,0,0,0,0,72.65
16,128,16,8,16,16,32,8,1,1,0,0,0,1,75.405
16,128,16,8,16,16,32,8,1,1,0,0,1,0,66.655
16,128,16,8,16,16,32,8,1,1,0,0,1,1,55.629999999999995
16,128,16,8,16,16,32,8,1,1,0,1,0,0,53.145
16,128,16,8,16,16,32,8,1,1,0,1,0,1,51.377500000000005
16,128,16,8,16,16,32,8,1,1,0,1,1,0,49.095000000000006
16,128,16,8,16,16,32,8,1,1,0,1,1,1,34.755
16,128,16,8,16,16,32,8,1,1,1,0,0,0,70.13
16,128,16,8,16,16,32,8,1,1,1,0,0,1,78.53999999999999
16,128,16,8,16,16,32,8,1,1,1,0,1,0,68.04249999999999
16,128,16,8,16,16,32,8,1,1,1,0,1,1,56.417500000000004
16,128,16,8,16,16,32,8,1,1,1,1,0,0,53.41250000000001
16,128,16,8,16,16,32,8,1,1,1,1,0,1,53.69
16,128,16,8,16,16,32,8,1,1,1,1,1,0,49.3525
16,128,16,8,16,16,32,8,1,1,1,1,1,1,34.4725
16,128,16,8,16,16,32,8,1,2,0,0,0,0,41.852500000000006
16,128,16,8,16,16,32,8,1,2,0,0,0,1,52.9825
16,128,16,8,16,16,32,8,1,2,0,0,1,0,39.9875
16,128,16,8,16,16,32,8,1,2,0,0,1,1,37.192499999999995
16,128,16,8,16,16,32,8,1,2,0,1,0,0,41.855
16,128,16,8,16,16,32,8,1,2,0,1,0,1,50.550000000000004
16,128,16,8,16,16,32,8,1,2,0,1,1,0,41.7625
16,128,16,8,16,16,32,8,1,2,0,1,1,1,28.7675
16,128,16,8,16,16,32,8,1,2,1,0,0,0,41.097500000000004
16,128,16,8,16,16,32,8,1,2,1,0,0,1,55.2775
16,128,16,8,16,16,32,8,1,2,1,0,1,0,39.9225
16,128,16,8,16,16,32,8,1,2,1,0,1,1,37.0625
16,128,16,8,16,16,32,8,1,2,1,1,0,0,41.3675
16,128,16,8,16,16,32,8,1,2,1,1,0,1,53.2375
16,128,16,8,16,16,32,8,1,2,1,1,1,0,41.185
16,128,16,8,16,16,32,8,1,2,1,1,1,1,28.83
16,128,16,8,16,16,32,8,1,4,0,0,0,0,39.5925
16,128,16,8,16,16,32,8,1,4,0,0,0,1,45.5325
16,128,16,8,16,16,32,8,1,4,0,0,1,0,36.9825
16,128,16,8,16,16,32,8,1,4,0,0,1,1,28.6125
16,128,16,8,16,16,32,8,1,4,0,1,0,0,40.605000000000004
16,128,16,8,16,16,32,8,1,4,0,1,0,1,44.0225
16,128,16,8,16,16,32,8,1,4,0,1,1,0,36.4725
16,128,16,8,16,16,32,8,1,4,0,1,1,1,29.424999999999997
16,128,16,8,16,16,32,8,1,4,1,0,0,0,39.96
16,128,16,8,16,16,32,8,1,4,1,0,0,1,44.15
16,128,16,8,16,16,32,8,1,4,1,0,1,0,36.39
16,128,16,8,16,16,32,8,1,4,1,0,1,1,29.292499999999997
16,128,16,8,16,16,32,8,1,4,1,1,0,0,39.945
16,128,16,8,16,16,32,8,1,4,1,1,0,1,45.42000000000001
16,128,16,8,16,16,32,8,1,4,1,1,1,0,36.6625
16,128,16,8,16,16,32,8,1,4,1,1,1,1,29.0775
16,128,16,8,32,16,16,2,1,1,0,0,0,0,67.40750000000001
16,128,16,8,32,16,16,2,1,1,0,0,0,1,101.0475
16,128,16,8,32,16,16,2,1,1,0,0,1,0,48.809999999999995
16,128,16,8,32,16,16,2,1,1,0,0,1,1,95.82000000000001
16,128,16,8,32,16,16,2,1,1,0,1,0,0,66.98
16,128,16,8,32,16,16,2,1,1,0,1,0,1,51.3275
16,128,16,8,32,16,16,2,1,1,0,1,1,0,51.1475
16,128,16,8,32,16,16,2,1,1,0,1,1,1,44.6725
16,128,16,8,32,16,16,2,1,1,1,0,0,0,65.86749999999999
16,128,16,8,32,16,16,2,1,1,1,0,0,1,99.1125
16,128,16,8,32,16,16,2,1,1,1,0,1,0,48.1125
16,128,16,8,32,16,16,2,1,1,1,0,1,1,95.095
16,128,16,8,32,16,16,2,1,1,1,1,0,0,67.01750000000001
16,128,16,8,32,16,16,2,1,1,1,1,0,1,50.1125
16,128,16,8,32,16,16,2,1,1,1,1,1,0,49.9
16,128,16,8,32,16,16,2,1,1,1,1,1,1,43.58
16,128,16,8,32,16,16,2,1,2,0,0,0,0,59.392500000000005
16,128,16,8,32,16,16,2,1,2,0,0,0,1,63.34
16,128,16,8,32,16,16,2,1,2,0,0,1,0,42.792500000000004
16,128,16,8,32,16,16,2,1,2,0,0,1,1,57.055
16,128,16,8,32,16,16,2,1,2,0,1,0,0,61.1675
16,128,16,8,32,16,16,2,1,2,0,1,0,1,39.285
16,128,16,8,32,16,16,2,1,2,0,1,1,0,43.3075
16,128,16,8,32,16,16,2,1,2,0,1,1,1,33.08
16,128,16,8,32,16,16,2,1,2,1,0,0,0,59.03249999999999
16,128,16,8,32,16,16,2,1,2,1,0,0,1,61.5625
16,128,16,8,32,16,16,2,1,2,1,0,1,0,43.17
16,128,16,8,32,16,16,2,1,2,1,0,1,1,57.3575
16,128,16,8,32,16,16,2,1,2,1,1,0,0,62.214999999999996
16,128,16,8,32,16,16,2,1,2,1,1,0,1,38.47
16,128,16,8,32,16,16,2,1,2,1,1,1,0,43.4375
16,128,16,8,32,16,16,2,1,2,1,1,1,1,34.2725
16,128,16,8,32,16,16,2,1,4,0,0,0,0,47.32
16,128,16,8,32,16,16,2,1,4,0,0,0,1,51.265
16,128,16,8,32,16,16,2,1,4,0,0,1,0,41.27
16,128,16,8,32,16,16,2,1,4,0,0,1,1,41.2525
16,128,16,8,32,16,16,2,1,4,0,1,0,0,47.39
16,128,16,8,32,16,16,2,1,4,0,1,0,1,42.52499999999999
16,128,16,8,32,16,16,2,1,4,0,1,1,0,42.427499999999995
16,128,16,8,32,16,16,2,1,4,0,1,1,1,33.05
16,128,16,8,32,16,16,2,1,4,1,0,0,0,47.487500000000004
16,128,16,8,32,16,16,2,1,4,1,0,0,1,52.7675
16,128,16,8,32,16,16,2,1,4,1,0,1,0,41.295
16,128,16,8,32,16,16,2,1,4,1,0,1,1,41.864999999999995
16,128,16,8,32,16,16,2,1,4,1,1,0,0,47.4875
16,128,16,8,32,16,16,2,1,4,1,1,0,1,45.739999999999995
16,128,16,8,32,16,16,2,1,4,1,1,1,0,42.322500000000005
16,128,16,8,32,16,16,2,1,4,1,1,1,1,33.06
16,128,16,8,32,16,16,8,1,1,0,0,0,0,68.3075
16,128,16,8,32,16,16,8,1,1,0,0,0,1,101.4425
16,128,16,8,32,16,16,8,1,1,0,0,1,0,49.78999999999999
16,128,16,8,32,16,16,8,1,1,0,0,1,1,95.1975
16,128,16,8,32,16,16,8,1,1,0,1,0,0,67.4625
16,128,16,8,32,16,16,8,1,1,0,1,0,1,50.6475
16,128,16,8,32,16,16,8,1,1,0,1,1,0,51.30500000000001
16,128,16,8,32,16,16,8,1,1,0,1,1,1,43.455
16,128,16,8,32,16,16,8,1,1,1,0,0,0,66.385
16,128,16,8,32,16,16,8,1,1,1,0,0,1,97.75
16,128,16,8,32,16,16,8,1,1,1,0,1,0,49.980000000000004
16,128,16,8,32,16,16,8,1,1,1,0,1,1,94.785
16,128,16,8,32,16,16,8,1,1,1,1,0,0,67.74249999999999
16,128,16,8,32,16,16,8,1,1,1,1,0,1,50.667500000000004
16,128,16,8,32,16,16,8,1,1,1,1,1,0,51.3675
